,Commodity,price_info,full_name,price,price_units,Year,price_desc
587,Stone (Dimension),Granite,Stone (Dimension) Granite,,,2019,Granite only: Price
588,Stone (Dimension),Granite,Stone (Dimension) Granite,,,2020,Granite only: Price
589,Stone (Dimension),Granite,Stone (Dimension) Granite,,,2021,Granite only: Price
590,Strontium,,Strontium ,74,dt,2017,"Price: Average value of celestite imports at port of exportation, dollars per ton. Data are estimated for the most recent year."
591,Strontium,,Strontium ,78,dt,2018,"Price: Average value of celestite imports at port of exportation, dollars per ton. Data are estimated for the most recent year."
592,Strontium,,Strontium ,82,dt,2019,"Price: Average value of celestite imports at port of exportation, dollars per ton. Data are estimated for the most recent year."
593,Strontium,,Strontium ,90,dt,2020,"Price: Average value of celestite imports at port of exportation, dollars per ton. Data are estimated for the most recent year."
594,Strontium,,Strontium ,,dt,2021,"Price: Average value of celestite imports at port of exportation, dollars per ton. Data are estimated for the most recent year."
595,Sulfur,Sulfur,Sulfur Sulfur,46.4,dt,2017,"Price: Reported average value, free on board, mine and (or) plant, dollars per ton of elemental sulfur. Data are estimated for the most recent year."
596,Sulfur,Sulfur,Sulfur Sulfur,81.2,dt,2018,"Price: Reported average value, free on board, mine and (or) plant, dollars per ton of elemental sulfur. Data are estimated for the most recent year."
597,Sulfur,Sulfur,Sulfur Sulfur,51.1,dt,2019,"Price: Reported average value, free on board, mine and (or) plant, dollars per ton of elemental sulfur. Data are estimated for the most recent year."
598,Sulfur,Sulfur,Sulfur Sulfur,24.4,dt,2020,"Price: Reported average value, free on board, mine and (or) plant, dollars per ton of elemental sulfur. Data are estimated for the most recent year."
599,Sulfur,Sulfur,Sulfur Sulfur,90.0,dt,2021,"Price: Reported average value, free on board, mine and (or) plant, dollars per ton of elemental sulfur. Data are estimated for the most recent year."
600,Talc and Pyrophyllite ,,Talc and Pyrophyllite  ,214,dt,2017,"Price: Average, milled, dollars per metric ton. Average ex-works unit value of milled talc sold by U.S. producers, based on data reported by companies. Data are estimated for the most recent year."
601,Talc and Pyrophyllite ,,Talc and Pyrophyllite  ,227,dt,2018,"Price: Average, milled, dollars per metric ton. Average ex-works unit value of milled talc sold by U.S. producers, based on data reported by companies. Data are estimated for the most recent year."
602,Talc and Pyrophyllite ,,Talc and Pyrophyllite  ,240,dt,2019,"Price: Average, milled, dollars per metric ton. Average ex-works unit value of milled talc sold by U.S. producers, based on data reported by companies. Data are estimated for the most recent year."
603,Talc and Pyrophyllite ,,Talc and Pyrophyllite  ,265,dt,2020,"Price: Average, milled, dollars per metric ton. Average ex-works unit value of milled talc sold by U.S. producers, based on data reported by companies. Data are estimated for the most recent year."
604,Talc and Pyrophyllite ,,Talc and Pyrophyllite  ,270,dt,2021,"Price: Average, milled, dollars per metric ton. Average ex-works unit value of milled talc sold by U.S. producers, based on data reported by companies. Data are estimated for the most recent year."
605,Tantalum,Ta2O5,Tantalum Ta2O5,193,dkg,2017,"Price: Tantalite, dollars per kilogram of Ta2O5 content. Price is annual average price reported by CRU Group. The estimate for 2021 includes data available through October 2021."
606,Tantalum,Ta2O5,Tantalum Ta2O5,214,dkg,2018,"Price: Tantalite, dollars per kilogram of Ta2O5 content. Price is annual average price reported by CRU Group. The estimate for 2021 includes data available through October 2021."
607,Tantalum,Ta2O5,Tantalum Ta2O5,161,dkg,2019,"Price: Tantalite, dollars per kilogram of Ta2O5 content. Price is annual average price reported by CRU Group. The estimate for 2021 includes data available through October 2021."
608,Tantalum,Ta2O5,Tantalum Ta2O5,158,dkg,2020,"Price: Tantalite, dollars per kilogram of Ta2O5 content. Price is annual average price reported by CRU Group. The estimate for 2021 includes data available through October 2021."
609,Tantalum,Ta2O5,Tantalum Ta2O5,158,dkg,2021,"Price: Tantalite, dollars per kilogram of Ta2O5 content. Price is annual average price reported by CRU Group. The estimate for 2021 includes data available through October 2021."
610,Tellurium,,Tellurium ,38,dkg,2017,"Price, dollars per kilogram. Average annual price for 99.95% tellurium, in warehouse, Rotterdam. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
611,Tellurium,,Tellurium ,74,dkg,2018,"Price, dollars per kilogram. Average annual price for 99.95% tellurium, in warehouse, Rotterdam. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
612,Tellurium,,Tellurium ,60,dkg,2019,"Price, dollars per kilogram. Average annual price for 99.95% tellurium, in warehouse, Rotterdam. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
613,Tellurium,,Tellurium ,56,dkg,2020,"Price, dollars per kilogram. Average annual price for 99.95% tellurium, in warehouse, Rotterdam. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
614,Tellurium,,Tellurium ,68,dkg,2021,"Price, dollars per kilogram. Average annual price for 99.95% tellurium, in warehouse, Rotterdam. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
615,Thallium,Metal,Thallium Metal,nan,dkg,2017,Estimated price of 99.99%-pure granules in 100-gram lots.
616,Thallium,Metal,Thallium Metal,nan,dkg,2018,Estimated price of 99.99%-pure granules in 100-gram lots.
617,Thallium,Metal,Thallium Metal,7600.0,dkg,2019,Estimated price of 99.99%-pure granules in 100-gram lots.
618,Thallium,Metal,Thallium Metal,8200.0,dkg,2020,Estimated price of 99.99%-pure granules in 100-gram lots.
619,Thallium,Metal,Thallium Metal,8400.0,dkg,2021,Estimated price of 99.99%-pure granules in 100-gram lots.
620,Thorium,,Thorium ,73.0,kg,2017,"Price: Average value, compounds, India, dollars per kilogram. Calculated from U.S. Census Bureau import data. Data are estimated for the most recent year."
621,Thorium,,Thorium ,72.0,kg,2018,"Price: Average value, compounds, India, dollars per kilogram. Calculated from U.S. Census Bureau import data. Data are estimated for the most recent year."
622,Thorium,,Thorium ,72.0,kg,2019,"Price: Average value, compounds, India, dollars per kilogram. Calculated from U.S. Census Bureau import data. Data are estimated for the most recent year."
623,Thorium,,Thorium ,nan,kg,2020,"Price: Average value, compounds, India, dollars per kilogram. Calculated from U.S. Census Bureau import data. Data are estimated for the most recent year."
624,Thorium,,Thorium ,nan,kg,2021,"Price: Average value, compounds, India, dollars per kilogram. Calculated from U.S. Census Bureau import data. Data are estimated for the most recent year."
625,Titanium Mineral Concentrates,Rutile,Titanium Mineral Concentrates Rutile,740,dt,2017,"Price, dollars per metric ton: Rutile, bulk, minimum 95% TiO2, free on board (f.o.b.) Australia. Source: Fast Markets IM; average of yearend price. Data are estimated for the most recent year."
626,Titanium Mineral Concentrates,Rutile,Titanium Mineral Concentrates Rutile,1025,dt,2018,"Price, dollars per metric ton: Rutile, bulk, minimum 95% TiO2, free on board (f.o.b.) Australia. Source: Fast Markets IM; average of yearend price. Data are estimated for the most recent year."
627,Titanium Mineral Concentrates,Rutile,Titanium Mineral Concentrates Rutile,1125,dt,2019,"Price, dollars per metric ton: Rutile, bulk, minimum 95% TiO2, free on board (f.o.b.) Australia. Source: Fast Markets IM; average of yearend price. Data are estimated for the most recent year."
628,Titanium Mineral Concentrates,Rutile,Titanium Mineral Concentrates Rutile,1175,dt,2020,"Price, dollars per metric ton: Rutile, bulk, minimum 95% TiO2, free on board (f.o.b.) Australia. Source: Fast Markets IM; average of yearend price. Data are estimated for the most recent year."
629,Titanium Mineral Concentrates,Rutile,Titanium Mineral Concentrates Rutile,1500,dt,2021,"Price, dollars per metric ton: Rutile, bulk, minimum 95% TiO2, free on board (f.o.b.) Australia. Source: Fast Markets IM; average of yearend price. Data are estimated for the most recent year."
630,Titanium Mineral Concentrates,Ilmente_Leucoxene,Titanium Mineral Concentrates Ilmente_Leucoxene,393,dt,2017,"Price, dollars per metric ton: Ilmenite and leucoxene, bulk, f.o.b. Australia. Zen Innovations AG, Global Trade Tracker. Data are estimated for the most recent year."
631,Titanium Mineral Concentrates,Ilmente_Leucoxene,Titanium Mineral Concentrates Ilmente_Leucoxene,420,dt,2018,"Price, dollars per metric ton: Ilmenite and leucoxene, bulk, f.o.b. Australia. Zen Innovations AG, Global Trade Tracker. Data are estimated for the most recent year."
632,Titanium Mineral Concentrates,Ilmente_Leucoxene,Titanium Mineral Concentrates Ilmente_Leucoxene,504,dt,2019,"Price, dollars per metric ton: Ilmenite and leucoxene, bulk, f.o.b. Australia. Zen Innovations AG, Global Trade Tracker. Data are estimated for the most recent year."
633,Titanium Mineral Concentrates,Ilmente_Leucoxene,Titanium Mineral Concentrates Ilmente_Leucoxene,460,dt,2020,"Price, dollars per metric ton: Ilmenite and leucoxene, bulk, f.o.b. Australia. Zen Innovations AG, Global Trade Tracker. Data are estimated for the most recent year."
634,Titanium Mineral Concentrates,Ilmente_Leucoxene,Titanium Mineral Concentrates Ilmente_Leucoxene,640,dt,2021,"Price, dollars per metric ton: Ilmenite and leucoxene, bulk, f.o.b. Australia. Zen Innovations AG, Global Trade Tracker. Data are estimated for the most recent year."
635,Titanium Mineral Concentrates,Ilmenite,Titanium Mineral Concentrates Ilmenite,173,dt,2017,"Price, dollars per metric ton: Ilmenite, average value of imports. Landed duty-paid unit value based on U.S. imports for consumption. Source: U.S. Census Bureau. Data are estimated for the most recent year."
636,Titanium Mineral Concentrates,Ilmenite,Titanium Mineral Concentrates Ilmenite,219,dt,2018,"Price, dollars per metric ton: Ilmenite, average value of imports. Landed duty-paid unit value based on U.S. imports for consumption. Source: U.S. Census Bureau. Data are estimated for the most recent year."
637,Titanium Mineral Concentrates,Ilmenite,Titanium Mineral Concentrates Ilmenite,186,dt,2019,"Price, dollars per metric ton: Ilmenite, average value of imports. Landed duty-paid unit value based on U.S. imports for consumption. Source: U.S. Census Bureau. Data are estimated for the most recent year."
638,Titanium Mineral Concentrates,Ilmenite,Titanium Mineral Concentrates Ilmenite,215,dt,2020,"Price, dollars per metric ton: Ilmenite, average value of imports. Landed duty-paid unit value based on U.S. imports for consumption. Source: U.S. Census Bureau. Data are estimated for the most recent year."
639,Titanium Mineral Concentrates,Ilmenite,Titanium Mineral Concentrates Ilmenite,240,dt,2021,"Price, dollars per metric ton: Ilmenite, average value of imports. Landed duty-paid unit value based on U.S. imports for consumption. Source: U.S. Census Bureau. Data are estimated for the most recent year."
640,Titanium Mineral Concentrates,Slag,Titanium Mineral Concentrates Slag,664,dt,2017,"Price, dollars per metric ton: Slag, 80%–95% TiO2, average value of imports. Landed duty-paid unit value based on U.S. imports for consumption. Source: U.S. Census Bureau. Data are estimated for the most recent year."
641,Titanium Mineral Concentrates,Slag,Titanium Mineral Concentrates Slag,738,dt,2018,"Price, dollars per metric ton: Slag, 80%–95% TiO2, average value of imports. Landed duty-paid unit value based on U.S. imports for consumption. Source: U.S. Census Bureau. Data are estimated for the most recent year."
642,Titanium Mineral Concentrates,Slag,Titanium Mineral Concentrates Slag,792,dt,2019,"Price, dollars per metric ton: Slag, 80%–95% TiO2, average value of imports. Landed duty-paid unit value based on U.S. imports for consumption. Source: U.S. Census Bureau. Data are estimated for the most recent year."
643,Titanium Mineral Concentrates,Slag,Titanium Mineral Concentrates Slag,757,dt,2020,"Price, dollars per metric ton: Slag, 80%–95% TiO2, average value of imports. Landed duty-paid unit value based on U.S. imports for consumption. Source: U.S. Census Bureau. Data are estimated for the most recent year."
644,Titanium Mineral Concentrates,Slag,Titanium Mineral Concentrates Slag,750,dt,2021,"Price, dollars per metric ton: Slag, 80%–95% TiO2, average value of imports. Landed duty-paid unit value based on U.S. imports for consumption. Source: U.S. Census Bureau. Data are estimated for the most recent year."
645,Tin,NY,Tin NY,937,ctslb,2017,"Price: Average, cents per pound: New York dealer. Source: S&P Global Platts Metals Week. Data are estimated for the most recent year."
646,Tin,NY,Tin NY,936,ctslb,2018,"Price: Average, cents per pound: New York dealer. Source: S&P Global Platts Metals Week. Data are estimated for the most recent year."
647,Tin,NY,Tin NY,868,ctslb,2019,"Price: Average, cents per pound: New York dealer. Source: S&P Global Platts Metals Week. Data are estimated for the most recent year."
648,Tin,NY,Tin NY,799,ctslb,2020,"Price: Average, cents per pound: New York dealer. Source: S&P Global Platts Metals Week. Data are estimated for the most recent year."
649,Tin,NY,Tin NY,1600,ctslb,2021,"Price: Average, cents per pound: New York dealer. Source: S&P Global Platts Metals Week. Data are estimated for the most recent year."
650,Tin,LME,Tin LME,911,ctslb,2017,"Price: Average, cents per pound: London Metal Exchange (LME), cash. Source: S&P Global Platts Metals Week. Data are estimated for the most recent year."
651,Tin,LME,Tin LME,914,ctslb,2018,"Price: Average, cents per pound: London Metal Exchange (LME), cash. Source: S&P Global Platts Metals Week. Data are estimated for the most recent year."
652,Tin,LME,Tin LME,846,ctslb,2019,"Price: Average, cents per pound: London Metal Exchange (LME), cash. Source: S&P Global Platts Metals Week. Data are estimated for the most recent year."
653,Tin,LME,Tin LME,777,ctslb,2020,"Price: Average, cents per pound: London Metal Exchange (LME), cash. Source: S&P Global Platts Metals Week. Data are estimated for the most recent year."
654,Tin,LME,Tin LME,1500,ctslb,2021,"Price: Average, cents per pound: London Metal Exchange (LME), cash. Source: S&P Global Platts Metals Week. Data are estimated for the most recent year."
655,Titanium and Titanium Dioxide,Sponge,Titanium and Titanium Dioxide Sponge,10.4,dkg,2017,"Titanium sponge metal: Price, dollars per kilogram. Landed duty-paid value based on U.S. imports for consumption. Data are estimated for the most recent year."
656,Titanium and Titanium Dioxide,Sponge,Titanium and Titanium Dioxide Sponge,10.7,dkg,2018,"Titanium sponge metal: Price, dollars per kilogram. Landed duty-paid value based on U.S. imports for consumption. Data are estimated for the most recent year."
657,Titanium and Titanium Dioxide,Sponge,Titanium and Titanium Dioxide Sponge,11.8,dkg,2019,"Titanium sponge metal: Price, dollars per kilogram. Landed duty-paid value based on U.S. imports for consumption. Data are estimated for the most recent year."
658,Titanium and Titanium Dioxide,Sponge,Titanium and Titanium Dioxide Sponge,11.7,dkg,2020,"Titanium sponge metal: Price, dollars per kilogram. Landed duty-paid value based on U.S. imports for consumption. Data are estimated for the most recent year."
659,Titanium and Titanium Dioxide,Sponge,Titanium and Titanium Dioxide Sponge,11.7,dkg,2021,"Titanium sponge metal: Price, dollars per kilogram. Landed duty-paid value based on U.S. imports for consumption. Data are estimated for the most recent year."
660,Titanium and Titanium Dioxide,Dioxide,Titanium and Titanium Dioxide Dioxide,2570.0,dt,2017,"Titanium dioxide pigment: Price, dollars per metric ton. Landed duty-paid value based on U.S. imports for consumption. Data are estimated for the most recent year."
661,Titanium and Titanium Dioxide,Dioxide,Titanium and Titanium Dioxide Dioxide,2730.0,dt,2018,"Titanium dioxide pigment: Price, dollars per metric ton. Landed duty-paid value based on U.S. imports for consumption. Data are estimated for the most recent year."
662,Titanium and Titanium Dioxide,Dioxide,Titanium and Titanium Dioxide Dioxide,2750.0,dt,2019,"Titanium dioxide pigment: Price, dollars per metric ton. Landed duty-paid value based on U.S. imports for consumption. Data are estimated for the most recent year."
663,Titanium and Titanium Dioxide,Dioxide,Titanium and Titanium Dioxide Dioxide,2710.0,dt,2020,"Titanium dioxide pigment: Price, dollars per metric ton. Landed duty-paid value based on U.S. imports for consumption. Data are estimated for the most recent year."
664,Titanium and Titanium Dioxide,Dioxide,Titanium and Titanium Dioxide Dioxide,2900.0,dt,2021,"Titanium dioxide pigment: Price, dollars per metric ton. Landed duty-paid value based on U.S. imports for consumption. Data are estimated for the most recent year."
665,Tungsten,WO3,Tungsten WO3,245,dt,2017,"Price, concentrate: Average U.S. spot market, dollars per metric ton unit of tungsten trioxide. A metric ton unit of tungsten trioxide contains 7.93 kilograms of tungsten."
666,Tungsten,WO3,Tungsten WO3,326,dt,2018,"Price, concentrate: Average U.S. spot market, dollars per metric ton unit of tungsten trioxide. A metric ton unit of tungsten trioxide contains 7.93 kilograms of tungsten."
667,Tungsten,WO3,Tungsten WO3,270,dt,2019,"Price, concentrate: Average U.S. spot market, dollars per metric ton unit of tungsten trioxide. A metric ton unit of tungsten trioxide contains 7.93 kilograms of tungsten."
668,Tungsten,WO3,Tungsten WO3,270,dt,2020,"Price, concentrate: Average U.S. spot market, dollars per metric ton unit of tungsten trioxide. A metric ton unit of tungsten trioxide contains 7.93 kilograms of tungsten."
669,Tungsten,WO3,Tungsten WO3,270,dt,2021,"Price, concentrate: Average U.S. spot market, dollars per metric ton unit of tungsten trioxide. A metric ton unit of tungsten trioxide contains 7.93 kilograms of tungsten."
670,Vermiculite,Range,Vermiculite Range,,dt,2017,"Price: Range of value, concentrate, ex-plant, dollars per ton. Data are estimated for the most recent year."
671,Vermiculite,Range,Vermiculite Range,,dt,2018,"Price: Range of value, concentrate, ex-plant, dollars per ton. Data are estimated for the most recent year."
672,Vermiculite,Range,Vermiculite Range,nan,dt,2019,"Price: Range of value, concentrate, ex-plant, dollars per ton. Data are estimated for the most recent year."
673,Vermiculite,Range,Vermiculite Range,nan,dt,2020,"Price: Range of value, concentrate, ex-plant, dollars per ton. Data are estimated for the most recent year."
674,Vermiculite,Range,Vermiculite Range,nan,dt,2021,"Price: Range of value, concentrate, ex-plant, dollars per ton. Data are estimated for the most recent year."
675,Yttrium,Y2O3,Yttrium Y2O3,3,dkg,2017,"Price: Yttrium oxide, minimum 99.999% purity, average, dollars per kilogram. Free on board China. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
676,Yttrium,Y2O3,Yttrium Y2O3,3,dkg,2018,"Price: Yttrium oxide, minimum 99.999% purity, average, dollars per kilogram. Free on board China. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
677,Yttrium,Y2O3,Yttrium Y2O3,3,dkg,2019,"Price: Yttrium oxide, minimum 99.999% purity, average, dollars per kilogram. Free on board China. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
678,Yttrium,Y2O3,Yttrium Y2O3,3,dkg,2020,"Price: Yttrium oxide, minimum 99.999% purity, average, dollars per kilogram. Free on board China. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
679,Yttrium,Y2O3,Yttrium Y2O3,5,dkg,2021,"Price: Yttrium oxide, minimum 99.999% purity, average, dollars per kilogram. Free on board China. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
680,Yttrium,Metal,Yttrium Metal,35,dkg,2017,"Price: Yttrium metal, minimum 99.9% purity, average, dollars per kilogram. Free on board China. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
681,Yttrium,Metal,Yttrium Metal,36,dkg,2018,"Price: Yttrium metal, minimum 99.9% purity, average, dollars per kilogram. Free on board China. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
682,Yttrium,Metal,Yttrium Metal,34,dkg,2019,"Price: Yttrium metal, minimum 99.9% purity, average, dollars per kilogram. Free on board China. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
683,Yttrium,Metal,Yttrium Metal,34,dkg,2020,"Price: Yttrium metal, minimum 99.9% purity, average, dollars per kilogram. Free on board China. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
684,Yttrium,Metal,Yttrium Metal,38,dkg,2021,"Price: Yttrium metal, minimum 99.9% purity, average, dollars per kilogram. Free on board China. Source: Argus Media group—Argus Metals International. Data are estimated for the most recent year."
685,Zeolites (Natural),Range,Zeolites (Natural) Range,,dt,2017,"Price: Range of value, dollars per ton. Range of ex-works mine and mill unit values for individual natural zeolite operations, based on data reported by U.S. producers and U.S. Geological Survey estimates. Average unit values per ton for the past 5 years were $140 in 2017, and an estimated $125 in 2018, 2019, 2020, and 2021. Prices vary with the percentage of zeolite present in the product, the chemical and physical properties of the zeolite mineral(s), particle size, surface modification and (or) activation, and end use. Data are estimated for the most recent year."
686,Zeolites (Natural),Range,Zeolites (Natural) Range,,dt,2018,"Price: Range of value, dollars per ton. Range of ex-works mine and mill unit values for individual natural zeolite operations, based on data reported by U.S. producers and U.S. Geological Survey estimates. Average unit values per ton for the past 5 years were $140 in 2017, and an estimated $125 in 2018, 2019, 2020, and 2021. Prices vary with the percentage of zeolite present in the product, the chemical and physical properties of the zeolite mineral(s), particle size, surface modification and (or) activation, and end use. Data are estimated for the most recent year."
687,Zeolites (Natural),Range,Zeolites (Natural) Range,,dt,2019,"Price: Range of value, dollars per ton. Range of ex-works mine and mill unit values for individual natural zeolite operations, based on data reported by U.S. producers and U.S. Geological Survey estimates. Average unit values per ton for the past 5 years were $140 in 2017, and an estimated $125 in 2018, 2019, 2020, and 2021. Prices vary with the percentage of zeolite present in the product, the chemical and physical properties of the zeolite mineral(s), particle size, surface modification and (or) activation, and end use. Data are estimated for the most recent year."
688,Zeolites (Natural),Range,Zeolites (Natural) Range,,dt,2020,"Price: Range of value, dollars per ton. Range of ex-works mine and mill unit values for individual natural zeolite operations, based on data reported by U.S. producers and U.S. Geological Survey estimates. Average unit values per ton for the past 5 years were $140 in 2017, and an estimated $125 in 2018, 2019, 2020, and 2021. Prices vary with the percentage of zeolite present in the product, the chemical and physical properties of the zeolite mineral(s), particle size, surface modification and (or) activation, and end use. Data are estimated for the most recent year."
689,Zeolites (Natural),Range,Zeolites (Natural) Range,,dt,2021,"Price: Range of value, dollars per ton. Range of ex-works mine and mill unit values for individual natural zeolite operations, based on data reported by U.S. producers and U.S. Geological Survey estimates. Average unit values per ton for the past 5 years were $140 in 2017, and an estimated $125 in 2018, 2019, 2020, and 2021. Prices vary with the percentage of zeolite present in the product, the chemical and physical properties of the zeolite mineral(s), particle size, surface modification and (or) activation, and end use. Data are estimated for the most recent year."
690,Zinc,,Zinc ,139.3,ctslb,2017,"Price, average, cents per pound: North American. Source: S&P Global Platts Metals Week, North American Special High Grade (SHG) zinc; based on the LME cash price plus premium. Data are estimated for the most recent year."
691,Zinc,,Zinc ,141.0,ctslb,2018,"Price, average, cents per pound: North American. Source: S&P Global Platts Metals Week, North American Special High Grade (SHG) zinc; based on the LME cash price plus premium. Data are estimated for the most recent year."
692,Zinc,,Zinc ,124.1,ctslb,2019,"Price, average, cents per pound: North American. Source: S&P Global Platts Metals Week, North American Special High Grade (SHG) zinc; based on the LME cash price plus premium. Data are estimated for the most recent year."
693,Zinc,,Zinc ,110.8,ctslb,2020,"Price, average, cents per pound: North American. Source: S&P Global Platts Metals Week, North American Special High Grade (SHG) zinc; based on the LME cash price plus premium. Data are estimated for the most recent year."
694,Zinc,,Zinc ,145.0,ctslb,2021,"Price, average, cents per pound: North American. Source: S&P Global Platts Metals Week, North American Special High Grade (SHG) zinc; based on the LME cash price plus premium. Data are estimated for the most recent year."
695,Zinc,LME,Zinc LME,131.2,ctslb,2017,"Price, average, cents per pound: London Metal Exchange (LME), cash. Data are estimated for the most recent year."
696,Zinc,LME,Zinc LME,132.7,ctslb,2018,"Price, average, cents per pound: London Metal Exchange (LME), cash. Data are estimated for the most recent year."
697,Zinc,LME,Zinc LME,115.6,ctslb,2019,"Price, average, cents per pound: London Metal Exchange (LME), cash. Data are estimated for the most recent year."
698,Zinc,LME,Zinc LME,102.7,ctslb,2020,"Price, average, cents per pound: London Metal Exchange (LME), cash. Data are estimated for the most recent year."
699,Zinc,LME,Zinc LME,136.0,ctslb,2021,"Price, average, cents per pound: London Metal Exchange (LME), cash. Data are estimated for the most recent year."
700,Zirconium and Hafnium,Zircon_AU,Zirconium and Hafnium Zircon_AU,975.0,dt,2017,"Price: Zircon, dollars per metric ton (gross weight): Australia, free on board. Source: Industrial Minerals, average of yearend price. Prices of zircon from Australia were discontinued at yearend 2017. Data are estimated for the most recent year."
701,Zirconium and Hafnium,Zircon_AU,Zirconium and Hafnium Zircon_AU,nan,dt,2018,"Price: Zircon, dollars per metric ton (gross weight): Australia, free on board. Source: Industrial Minerals, average of yearend price. Prices of zircon from Australia were discontinued at yearend 2017. Data are estimated for the most recent year."
702,Zirconium and Hafnium,Zircon_AU,Zirconium and Hafnium Zircon_AU,nan,dt,2019,"Price: Zircon, dollars per metric ton (gross weight): Australia, free on board. Source: Industrial Minerals, average of yearend price. Prices of zircon from Australia were discontinued at yearend 2017. Data are estimated for the most recent year."
703,Zirconium and Hafnium,Zircon_AU,Zirconium and Hafnium Zircon_AU,nan,dt,2020,"Price: Zircon, dollars per metric ton (gross weight): Australia, free on board. Source: Industrial Minerals, average of yearend price. Prices of zircon from Australia were discontinued at yearend 2017. Data are estimated for the most recent year."
704,Zirconium and Hafnium,Zircon_AU,Zirconium and Hafnium Zircon_AU,nan,dt,2021,"Price: Zircon, dollars per metric ton (gross weight): Australia, free on board. Source: Industrial Minerals, average of yearend price. Prices of zircon from Australia were discontinued at yearend 2017. Data are estimated for the most recent year."
705,Zirconium and Hafnium,Zircon_CN,Zirconium and Hafnium Zircon_CN,1295.0,dt,2017,"Price: Zircon, dollars per metric ton (gross weight): China, cost, insurance, and freight. Source: Argus Media group—Argus Metals International, average of yearend price. Data are estimated for the most recent year."
706,Zirconium and Hafnium,Zircon_CN,Zirconium and Hafnium Zircon_CN,1625.0,dt,2018,"Price: Zircon, dollars per metric ton (gross weight): China, cost, insurance, and freight. Source: Argus Media group—Argus Metals International, average of yearend price. Data are estimated for the most recent year."
707,Zirconium and Hafnium,Zircon_CN,Zirconium and Hafnium Zircon_CN,1585.0,dt,2019,"Price: Zircon, dollars per metric ton (gross weight): China, cost, insurance, and freight. Source: Argus Media group—Argus Metals International, average of yearend price. Data are estimated for the most recent year."
708,Zirconium and Hafnium,Zircon_CN,Zirconium and Hafnium Zircon_CN,1415.0,dt,2020,"Price: Zircon, dollars per metric ton (gross weight): China, cost, insurance, and freight. Source: Argus Media group—Argus Metals International, average of yearend price. Data are estimated for the most recent year."
709,Zirconium and Hafnium,Zircon_CN,Zirconium and Hafnium Zircon_CN,1780.0,dt,2021,"Price: Zircon, dollars per metric ton (gross weight): China, cost, insurance, and freight. Source: Argus Media group—Argus Metals International, average of yearend price. Data are estimated for the most recent year."
710,Zirconium and Hafnium,Zircon_import,Zirconium and Hafnium Zircon_import,916.0,dkg,2017,"Price: Zircon, dollars per metric ton (gross weight):  Imported. Unit value based on annual United States imports for consumption from Australia, Senegal, and South Africa. Data are estimated for the most recent year."
711,Zirconium and Hafnium,Zircon_import,Zirconium and Hafnium Zircon_import,1290.0,dkg,2018,"Price: Zircon, dollars per metric ton (gross weight):  Imported. Unit value based on annual United States imports for consumption from Australia, Senegal, and South Africa. Data are estimated for the most recent year."
712,Zirconium and Hafnium,Zircon_import,Zirconium and Hafnium Zircon_import,1490.0,dkg,2019,"Price: Zircon, dollars per metric ton (gross weight):  Imported. Unit value based on annual United States imports for consumption from Australia, Senegal, and South Africa. Data are estimated for the most recent year."
713,Zirconium and Hafnium,Zircon_import,Zirconium and Hafnium Zircon_import,1380.0,dkg,2020,"Price: Zircon, dollars per metric ton (gross weight):  Imported. Unit value based on annual United States imports for consumption from Australia, Senegal, and South Africa. Data are estimated for the most recent year."
714,Zirconium and Hafnium,Zircon_import,Zirconium and Hafnium Zircon_import,1340.0,dkg,2021,"Price: Zircon, dollars per metric ton (gross weight):  Imported. Unit value based on annual United States imports for consumption from Australia, Senegal, and South Africa. Data are estimated for the most recent year."
715,Zirconium and Hafnium,Zr_CN,Zirconium and Hafnium Zr_CN,12.0,dkg,2017,"Price: Zirconium, unwrought, imports, China, dollars per kilogram. Unit value based on annual United States imports for consumption from China. Data are estimated for the most recent year."
716,Zirconium and Hafnium,Zr_CN,Zirconium and Hafnium Zr_CN,13.0,dkg,2018,"Price: Zirconium, unwrought, imports, China, dollars per kilogram. Unit value based on annual United States imports for consumption from China. Data are estimated for the most recent year."
717,Zirconium and Hafnium,Zr_CN,Zirconium and Hafnium Zr_CN,14.0,dkg,2019,"Price: Zirconium, unwrought, imports, China, dollars per kilogram. Unit value based on annual United States imports for consumption from China. Data are estimated for the most recent year."
718,Zirconium and Hafnium,Zr_CN,Zirconium and Hafnium Zr_CN,6.0,dkg,2020,"Price: Zirconium, unwrought, imports, China, dollars per kilogram. Unit value based on annual United States imports for consumption from China. Data are estimated for the most recent year."
